-,അ,അജേയൻ,malayalam,Gundert (1872) p.32,,,gundert,a,,"{""source"": ""gundert"", ""year"": 1872, ""page"": ""32"", ""etymology"": """"}"
^,,ǰēyaǹ S Invincible,english,,english,,,,noun,
^,,വാനവരാലും അജേയൻ AR 6.,malayalam,,,,,,,
-,അ,അജ്ഞൻ,malayalam,Gundert (1872) p.32,,,gundert,a,,"{""source"": ""gundert"", ""year"": 1872, ""page"": ""32"", ""etymology"": """"}"
^,,ǰńaǹ S,english,CG,english,,,,noun,
^,,"Ignorant, അജ്ഞത igno-rance, അ പോക്കിനാൻ വാക്കുകൊണ്ടു CG.",malayalam,CG,,,,,,
-,അ,അജ്ഞാനി,malayalam,Gundert (1872) p.32,,,gundert,ignorant,,"{""source"": ""gundert"", ""year"": 1872, ""page"": ""32"", ""etymology"": """"}"
^,,", pagan.",english,,english,,,,noun,
-,അ,അഞ്ച്,malayalam,Gundert (1872) p.32,,,gundert,a,,"{""source"": ""gundert"", ""year"": 1872, ""page"": ""32"", ""etymology"": """"}"
^,,ńǰu̥ M remonstrated often enough.,english,TP,english,,,,noun,
^,,"corruption of ഐന്തു, see ഐ) ആകുന്നതഞ്ചും വിലക്കി ഞാനോ TP",malayalam,TP,,,,,,
-,അ,അഞ്ചെട്ടാളുകൾ,malayalam,Gundert (1872) p.32,,,gundert,VyM,,"{""source"": ""gundert"", ""year"": 1872, ""page"": ""32"", ""etymology"": """"}"
^,,some persons.,english,,english,,,,noun,
-,അ,അഞ്ചമ്പൻ,malayalam,Gundert (1872) p.32,,,gundert,having,,"{""source"": ""gundert"", ""year"": 1872, ""page"": ""32"", ""etymology"": """"}"
^,,"5 arrows, Kāma, also അഞ്ച ലരമ്പൻ (po.) അഞ്ചാം fifth, അഞ്ചാമൻ, അഞ്ചാമതു.",malayalam,,,,,,,
-,അ,അഞ്ചുതെങ്ങു,malayalam,Gundert (1872) p.33,,,gundert,Anjengo,,"{""source"": ""gundert"", ""year"": 1872, ""page"": ""33"", ""etymology"": """"}"
^,,", fortified by the English in 1694 TR.",english,TR,english,,,,noun,
-,അ,അഞ്ചുക,malayalam,Gundert (1872) p.33,,,gundert,a,,"{""source"": ""gundert"", ""year"": 1872, ""page"": ""33"", ""etymology"": """"}"
^,,ńǰuɤa TM,english,,english,,,,noun,
^,,(അഞ്ജൂ C ജംഗു Te.),malayalam,,,,,,,
^,,"To fear, despair",english,,english,,,,noun,
^,,അഞ്ചി ഓടുംവിധൌ Bhr,malayalam,,,,,,,
^,,came without fear.,english,VetC,english,,,,noun,
^,,അഞ്ചാതെ വന്നു VetC,malayalam,VetC,,,,,,
^,,(po.) to concede superiority,english,"Bhr, CG",english,,,,noun,
^,,പാലഞ്ചും പുഞ്ചിരി CG പാലഞ്ചും മൊഴിയാളെ Vet C കാറ്റഞ്ചും വേഗമോടെ Bhr.,malayalam,"Bhr, CG",,,,,,
-,അ,അഞ്ജനക്കല്ല്,malayalam,Gundert (1872) p.33,,,gundert,antimony,,"{""source"": ""gundert"", ""year"": 1872, ""page"": ""33"", ""etymology"": """"}"
^,,sulphurate GP,english,,english,,,,noun,
^,,used med,english,,english,,,,noun,
^,,and to discover thefts or treasure; hence അഞ്ജനം പാൎക്ക or കൈക്ക് അ ഇട്ടിട്ടു നോക്കുക.,malayalam,,,,,,,
-,അ,അഞ്ജനക്കാരൻ,malayalam,Gundert (1872) p.33,,,gundert,a,,"{""source"": ""gundert"", ""year"": 1872, ""page"": ""33"", ""etymology"": """"}"
^,,conjuror.,english,,english,,,,noun,
-,അ,അഞ്ജലി,malayalam,Gundert (1872) p.33,,,gundert,a,,"{""source"": ""gundert"", ""year"": 1872, ""page"": ""33"", ""etymology"": """"}"
^,,ńǰali S,english,"Bhr, KR",english,,,,noun,
^,,"The cavity formed by putt-ing the hollowed palms of both hands side by side (= തൊഴുക്കൈ) chiefly for adoration അ കൂപ്പുക, പുഷ്പാഞ്ജലി (po.) അഞ്ജലിബന്ധം ചെയ്തു തൊഴുതു KR അ ചേൎത്തു നമസ്കരിച്ചു Bhr.",malayalam,"Bhr, KR",,,,,,
-,അ,അഞ്ജസാ,malayalam,Gundert (1872) p.33,,,gundert,a,,"{""source"": ""gundert"", ""year"": 1872, ""page"": ""33"", ""etymology"": """"}"
^,,ńǰasā S (by way of gliding) Straightway (po.),english,,english,,,,noun,
-,അ,അഞ്ഞൂറു,malayalam,Gundert (1872) p.33,,,gundert,a,,"{""source"": ""gundert"", ""year"": 1872, ""page"": ""33"", ""etymology"": """"}"
^,,ńńūr̀u,english,,english,,,,noun,
^,,(in Ιruwenāḍu),english,TR,english,,,,noun,
^,,"അഞ്ഞൂറ്റാൻ A sub-division of Nāyers TR അഞ്ഞൂറ്റുകാർ (and — റ്റന്മാർ) Roman converts from Tier, Fisher and similar castes (Cochin).",malayalam,TR,,,,,,
-,അ,അട,malayalam,Gundert (1872) p.33,,,gundert,aḍa,,"{""source"": ""gundert"", ""year"": 1872, ""page"": ""33"", ""etymology"": """"}"
^,,"(√ അടു be contiguous, close) What serves as a rest or bar.",malayalam,,,,,,,
^,,a lamp.,english,,english,,,,noun,
^,,a cake,english,,english,,,,noun,
-,അ,അടക്കാവ്,malayalam,Gundert (1872) p.33,,,gundert,Shelter,,"{""source"": ""gundert"", ""year"": 1872, ""page"": ""33"", ""etymology"": """"}"
^,,": അടക്കാപ്പക്ഷി the sparrow, fringilla domest (a good omen); also a child may be called by its mother അടക്കാപ്പക്ഷി.",malayalam,,,,,,,
-,അ,അടപ്രഥമൻ,malayalam,Gundert (1872) p.33,,,gundert,a,,"{""source"": ""gundert"", ""year"": 1872, ""page"": ""33"", ""etymology"": """"}"
^,,certain condiment B.,english,,english,,,,noun,
-,അ,അടമഴ,malayalam,Gundert (1872) p.33,,,gundert,T,,"{""source"": ""gundert"", ""year"": 1872, ""page"": ""33"", ""etymology"": """"}"
^,,incessant rain (see അടൽമഴ).,malayalam,,,,,,,
-,അ,അടവഴി,malayalam,Gundert (1872) p.33,,,gundert,way,,"{""source"": ""gundert"", ""year"": 1872, ""page"": ""33"", ""etymology"": """"}"
^,,between two hedges V1.,english,,english,,,,noun,
-,അ,അടക്കു,malayalam,Gundert (1872) p.34,,,gundert,V,,"{""source"": ""gundert"", ""year"": 1872, ""page"": ""34"", ""etymology"": """"}"
^,,= അടക്കം 4.,malayalam,,,,,,,
-,അ,അടങ്ങുക,malayalam,Gundert (1872) p.34,,,gundert,aḍaṅṅu,,"{""source"": ""gundert"", ""year"": 1872, ""page"": ""34"", ""etymology"": """"}"
^,,(√ അടു) v,malayalam,,,,,,,
^,,"To be pressed down, enclosed, contained enclosed by the sea",english,Mud,english,,,,noun,
^,,ചോറടങ്ങി is swallowed വാരിധിക്കുള്ളിൽ അടങ്ങിയ ഭൂമി Mud കുടയിൽ അടങ്ങി took shelter under മൂവർ ഒരു കുടക്കീഴ് അടങ്ങുമോ.,malayalam,Mud,,,,,,
^,,"to submit, yield, be possessed, ruled",english,TR,english,,,,noun,
^,,അവൾ അടങ്ങി yielded കുമ്പഞ്ഞിയിലേക്ക് അടങ്ങെണ്ട ചുങ്കം TR (= അടയുക) വസ്തു വക ദേവസ്വത്തിൽ അടങ്ങി പോന്നു TR പറമ്പടങ്ങുന്നില്ല does not yield.,malayalam,TR,,,,,,
^,,prov.,english,,english,,,,noun,
^,,"be controlled, proportioned; കുടെക്ക് അടങ്ങിയ വടി (prov.) വെറ്റിലെക്കടങ്ങാത്ത അടക്ക ഇല്ല",malayalam,,,,,,,
^,,"be allayed, calmed",english,"Mud, UR",english,,,,noun,
^,,എന്നാൽ ചുമ അടങ്ങും a med (= ഇളെക്കും) നിന്നെ തിന്നാൽ വിശപ്പടങ്ങും UR മന്ദം അടങ്ങുന്ന കോപം Mud.,malayalam,"Mud, UR",,,,,,
^,,why standest thou silent live retired gave up the job rust from peace made to cease entirely.,english,"Bhr, Mud, KR, Nal, RC",english,,,,noun,
^,,"to rest, cease, be silent; ശ്വാസം അടങ്ങി died നിന്നുടെ രൂപം സൃഷ്ടിച്ചടങ്ങി പിതാമഹൻ എന്നു തോന്നീടും KR എന്നടങ്ങി, ഉരെത്തടങ്ങും; നീ എന്തടങ്ങിനില്ക്കുന്നു KR കേട്ടടങ്ങീടേണം listen attentively അധികാരം വെച്ചടങ്ങി പാൎക്ക Mud വില്ലു വെച്ചടങ്ങിയാൻ Bhr ആയുധങ്ങൾ അടങ്ങി വസിക്കുന്നു Nal വാതിൽഅടങ്ങി ചാരികൊൾ്ക shut gently അടങ്ങ Inf (= അടക്കം 2.) അടങ്ങ മുടിത്തു RC",malayalam,"Bhr, Mud, KR, Nal, RC",,,,,,
-,അ,അടങ്ങാത്ത,malayalam,Gundert (1872) p.34,,,gundert,unmanageable,,"{""source"": ""gundert"", ""year"": 1872, ""page"": ""34"", ""etymology"": """"}"
^,,", disobedient, etc",english,,english,,,,noun,
^,,"അടങ്ങിക്ക make to submit, enclose V1.",malayalam,,,,,,,
-,അ,അടച്ച്,malayalam,Gundert (1872) p.34,,,gundert,see,,"{""source"": ""gundert"", ""year"": 1872, ""page"": ""34"", ""etymology"": """"}"
^,,under അടയുക.,malayalam,,,,,,,
-,അ,അടന്ത,malayalam,Gundert (1872) p.34,,,gundert|tamil,aḍanda,,"{""source"": ""gundert"", ""year"": 1872, ""page"": ""34"", ""etymology"": ""tamil""}"
^,,a mode of beating time in music B,english,Bhg,english,,,,noun,
^,,(see താളം) Bhg.,malayalam,Bhg,,,,,,
-,അ,അടപ്പു,malayalam,Gundert (1872) p.34,,,gundert,see,,"{""source"": ""gundert"", ""year"": 1872, ""page"": ""34"", ""etymology"": """"}"
^,,അടെപ്പു.,malayalam,,,,,,,
-,അ,അടയ,malayalam,Gundert (1872) p.35,,,gundert,Inf,,"{""source"": ""gundert"", ""year"": 1872, ""page"": ""35"", ""etymology"": """"}"
^,,(= അടങ്ങ) all അടയ സംഹരിച്ചു Bhr ഉള്ള പൊരുൾ അടയ കൊണ്ടു Bhr.,malayalam,Bhr,,,,,,
-,അ,അടയലർ,malayalam,Gundert (1872) p.35,,,gundert,T,,"{""source"": ""gundert"", ""year"": 1872, ""page"": ""35"", ""etymology"": """"}"
^,,a M (unsubmitting) enemies,english,,english,,,,noun,
^,,അടെയലൎക്കഞ്ചി RC,malayalam,,,,,,,
^,,അടയലരുടൽ പൊടിച്ചെയ്തു RC 52.,malayalam,,,,,,,
-,അ,അടെപ്പിക്ക,malayalam,Gundert (1872) p.36,,,gundert,C,,"{""source"": ""gundert"", ""year"": 1872, ""page"": ""36"", ""etymology"": """"}"
^,,Cause to lock or shut; വിശ്വം ഇരിട്ടടപ്പിച്ചു CC പണം എടുപ്പിച്ചടപ്പിക്കാറായി TR (from അടെക്ക 2.),malayalam,"CC, TR",,,,,,
-,അ,അടൎച്ച,malayalam,Gundert (1872) p.36,,,gundert,V,,"{""source"": ""gundert"", ""year"": 1872, ""page"": ""36"", ""etymology"": """"}"
^,,"splitting, a crack, a",english,Bhr,english,,,,noun,
^,,"അടൎക്ക, ൎത്തു (old) അടൎത്തുകൊണ്ടു പോന്നാൻ സുഗ്രീവൻ കിരീടങ്ങൾ Bhr tore off; അടൎത്തചലങ്ങൾ, മരങ്ങൾ RC",malayalam,Bhr,,,,,,
^,,കുന്നിൻ കൊടുമുടി അടൎത്തെടുത്തു AR 6.,malayalam,,,,,,,
-,അ,അടൎത്തുക,malayalam,Gundert (1872) p.36,,,gundert,vu,,"{""source"": ""gundert"", ""year"": 1872, ""page"": ""36"", ""etymology"": """"}"
^,,opened an oyster.,english,MC,english,,,,noun,
^,,"അടത്തുക to split (ആന കൊമ്പുകളെ), tear off മുരിങ്ങ അടൎത്തി MC",malayalam,MC,,,,,,
-,അ,അടൽ,malayalam,Gundert (1872) p.36,,,gundert|tamil,aḍal,,"{""source"": ""gundert"", ""year"": 1872, ""page"": ""36"", ""etymology"": ""tamil""}"
^,,terror) from അടു.,malayalam,,,,,,,
^,,"Closing with combat, fight like a sea battling with a sea battle-field;",english,"Bhr, RC",english,,,,noun,
^,,കടലോടടൽ കരുതും ഒരു കടലോടു സമാനമായി Bhr അടൽ കോലുമ്പോതു RC അടൽത്തറ RC അടല്ക്കളം Bhr,malayalam,"Bhr, RC",,,,,,
-,അ,അടലാർ,malayalam,Gundert (1872) p.36,,,gundert,enemies,,"{""source"": ""gundert"", ""year"": 1872, ""page"": ""36"", ""etymology"": """"}"
^,,"അടലാർകാലൻ, അടലാരപ്പോൎക്കളത്തിൽ ഒടുക്കുവാൻ RC.",malayalam,RC,,,,,,
-,അ,അടാമ്പടി,malayalam,Gundert (1872) p.36,,,gundert,aḍāmbaḍi,,"{""source"": ""gundert"", ""year"": 1872, ""page"": ""36"", ""etymology"": """"}"
-,അ,അടി,malayalam,Gundert (1872) p.36,,,gundert|tamil,aḍi,,"{""source"": ""gundert"", ""year"": 1872, ""page"": ""36"", ""etymology"": ""tamil""}"
^,,(Te What comes in contact.,english,,english,,,,noun,
^,,അഡുഗു) √ അടു,malayalam,,,,,,,
^,,"bottom, base, beginning",english,,english,,,,noun,
^,,"മരത്തിന്റെ മലയുടെ അടി foot അതിന്റെ അടിക്കു വെച്ചതു (jud.) put under it, തേങ്ങ കൂട്ടിയതിന്റെ അടിക്കു (jud.) under a heap of nuts കണ്ടം അടി ആറുക field to be well dried for sowing അടിതുടര ഒക്ക പറഞ്ഞു all from the commencement അടിയോളം നന്നല്ല prov.",malayalam,,,,,,,
^,,"sole of foot, footstep, measure of a foot was beaten from head to foot",english,Mud,english,,,,noun,
^,,"അടി പറിഞ്ഞു, മറിഞ്ഞു sprained ankle അടി നോക്കി നടക്ക follow footsteps അടിമുടിയോടിടയിൽ അടികൊണ്ടു Mud മൂന്നടി മണ്ണു യാചിച്ചു മൂന്നുലോകം മൂന്നടിയായിഅളന്നു AR",malayalam,Mud,,,,,,
^,,Vāmana compassed the three worlds with 3 steps,english,CC,english,,,,noun,
^,,മൂലോകം മൂന്നടിയാക്കിയളന്നു CC മൂന്നാം അടി the 3rd time or turn.,malayalam,CC,,,,,,
^,,"foot, metre in അഞ്ചടി.",malayalam,,,,,,,
^,,"foot as object of adoration (see ചേവടി, നിന്തിരുവടി,) വേണാട്ടടികൾ the king of Vēṇāḍu, Trav അടിയിൽ വീണുവണങ്ങി AR",malayalam,,,,,,,
^,,"and അടി പണിയുക, വണങ്ങുക, ചെന്ന് അടി കുമ്പിട്ടു Mud.",malayalam,Mud,,,,,,
^,,"blow, stroke, പുറത്തു ചൂരൽകൊണ്ടു ൧൨ അടി അടിച്ചു TR എന്നെ അടി തുടങ്ങി, തമ്മിൽ അടി കൂടി, ഞങ്ങൾ തമ്മിൽ അടിയും പിടിയുമായി came to blows അടികൊണ്ടു was beaten.",malayalam,TR,,,,,,
^,,sweeping the house അടിയും തളിയും KU.,malayalam,KU,,,,,,
-,അ,അടിപ്പടവു,malayalam,Gundert (1872) p.37,,,gundert,the,,"{""source"": ""gundert"", ""year"": 1872, ""page"": ""37"", ""etymology"": """"}"
^,,"bottom step, foundation.",english,,english,,,,noun,
-,അ,അടിപ്പായൽ,malayalam,Gundert (1872) p.37,,,gundert,a,,"{""source"": ""gundert"", ""year"": 1872, ""page"": ""37"", ""etymology"": """"}"
^,,certain game V1.,english,,english,,,,noun,
-,അ,അടിമുണ്ടു,malayalam,Gundert (1872) p.37,,,gundert,under,,"{""source"": ""gundert"", ""year"": 1872, ""page"": ""37"", ""etymology"": """"}"
^,,-cloth.,english,,english,,,,noun,
-,അ,അടിയുറപ്പു,malayalam,Gundert (1872) p.37,,,gundert,firm,,"{""source"": ""gundert"", ""year"": 1872, ""page"": ""37"", ""etymology"": """"}"
^,,basis (of undertakings).,english,,english,,,,noun,
-,അ,അടിക്ക,malayalam,Gundert (1872) p.37,,,gundert|tamil,aḍikka,,"{""source"": ""gundert"", ""year"": 1872, ""page"": ""37"", ""etymology"": ""tamil""}"
^,,(അടി 5),malayalam,,,,,,,
^,,"To beat, strike, ചൂരൽകൊണ്ട് എന്നെ രണ്ട് അടിച്ചു TR അച്ചടിക്ക, പണമടിക്ക coin കാറ്റടിക്ക to blow ആട് അടിക്ക kill മൂന്ന് അടിച്ചുപോയി 3 o’clock struck മുഖത്തടിക്കട്ടേ വയറ്റിന്നടിക്കരുതു only no fine സാരഥി തേരും തിരിച്ചടിച്ചു AR",malayalam,TR,,,,,,
^,,drove — as v throw yourself on the ground.,english,KR,english,,,,noun,
^,,നിലത്തിങ്കൽ അടിച്ചു വീഴ്കിൽ KR,malayalam,KR,,,,,,
^,,to sweep the ground (അടി 6).,malayalam,,,,,,,
-,അ,അടിമ,malayalam,Gundert (1872) p.37,,,gundert|tamil,aḍima,,"{""source"": ""gundert"", ""year"": 1872, ""page"": ""37"", ""etymology"": ""tamil""}"
^,,(അടി 1),malayalam,,,,,,,
^,,to emancipate.,english,Bhr,english,,,,noun,
^,,"Slavery, അടിമയിൽ അകപ്പെടുക captivity V1 അടിമ വീണ്ടുകൊൾ്ക redeem V1 അ ഒഴിപ്പതിന്നു Bhr",malayalam,Bhr,,,,,,
^,,feudal dependency of a Nāyer upon his patron.,english,,english,,,,noun,
^,,"slave, ബ്രഹ്മക്ഷത്രിയവൈശ്യൎക്കടിമ ചതുൎത്ഥന്മാർ KR അ ടിമയായ്പുക്കു മരുവും എങ്ങൾ CG we your (bought) bondsmen, also അടിമ പൂമാറു RC in order to serve, അ പിടിക്ക TR rob slaves (riotous Maplas) അടിമെക്കു കുപ്പ prov.",malayalam,"RC, TR, CG, KR",,,,,,
-,അ,അടിയാൻ,malayalam,Gundert (1872) p.38,,,gundert,m,,"{""source"": ""gundert"", ""year"": 1872, ""page"": ""38"", ""etymology"": """"}"
^,,"slave, servant (pl removed all the inhabitants his dependant.",english,"MR, TR",english,,,,noun,
^,,".; — യാൾ, - യാത്തി B — യാട്ടി V അടിയാർ and അടി വർ) അടിയാൻ കുടിപതികളെയും കടത്തി TR അന്യായക്കാരന്റെ അടിയാൻ ഈ സാക്ഷി MR",malayalam,"MR, TR",,,,,,
